farmer_id,region,primary_crop,farm_size_ha,years_experience,household_size,mobile_money,market_access,irrigation,education_level,prev_loan,has_secondary_crop,yield_stability,income_est_usd,loan_amount_usd,repay_probability,loan_repaid
GH02568,Brong-Ahafo,Rice,2.75,20,4,1,1,0,1,0,1,0.688,2779,2691,0.6813,1
GH02569,Volta,Cassava,0.57,34,2,1,0,0,0,0,0,0.765,280,235,0.4409,0
GH02570,Brong-Ahafo,Cassava,2.36,10,3,1,0,0,1,0,0,0.696,1029,931,0.333,1
GH02571,Central,Cassava,1.09,38,3,0,0,0,1,0,1,0.721,665,735,0.4945,0
GH02572,Brong-Ahafo,Rice,1.01,18,4,0,0,0,1,0,0,0.715,986,1315,0.3513,1
GH02573,Eastern,Plantain,6.18,28,8,1,0,0,2,1,0,0.803,3625,4013,0.7007,1
GH02574,Brong-Ahafo,Rice,1.57,34,5,0,0,0,1,0,0,0.839,1620,1924,0.5489,1
GH02575,Greater Accra,Cassava,0.9,13,3,0,1,0,2,0,0,0.87,491,253,0.7185,1
GH02576,Eastern,Cassava,1.42,12,3,1,1,0,3,0,1,0.721,769,585,0.6415,1
GH02577,Western,Plantain,0.73,14,5,1,0,0,1,0,1,0.791,316,317,0.4813,1
GH02578,Ashanti,Maize,4.97,32,8,1,0,0,1,0,1,0.822,1765,1841,0.8669,1
GH02579,Brong-Ahafo,Cassava,1.12,14,5,1,1,1,2,0,0,0.746,577,361,0.8329,1
GH02580,Ashanti,Maize,2.64,39,4,1,1,0,2,1,1,0.678,688,1011,0.8142,1
GH02581,Northern,Yam,4.71,27,5,1,1,0,1,0,0,0.642,4375,1933,0.5096,0
GH02582,Ashanti,Plantain,1.28,32,6,0,1,0,2,0,1,0.762,727,316,0.6478,0
GH02583,Volta,Cassava,2.64,23,2,1,0,0,3,1,0,0.818,1409,810,0.7091,1
GH02584,Northern,Rice,0.89,7,7,1,0,0,2,0,0,0.664,748,901,0.5395,0
GH02585,Northern,Yam,10.09,21,5,0,0,0,1,0,0,0.543,9511,3270,0.1545,0
GH02586,Northern,Maize,3.51,22,2,0,0,0,1,0,1,0.758,935,1389,0.3763,0
GH02587,Brong-Ahafo,Rice,1.59,11,7,1,1,0,2,0,1,0.74,1250,1857,0.8845,1
GH02588,Brong-Ahafo,Maize,1.06,20,7,0,1,0,1,1,1,0.517,378,186,0.6542,0
GH02589,Central,Cassava,1.68,36,7,1,0,0,1,0,0,0.87,564,441,0.6595,1
GH02590,Northern,Rice,1.44,27,5,1,0,0,1,1,0,0.427,1271,692,0.4655,1
GH02591,Brong-Ahafo,Rice,7.15,8,6,1,1,0,1,0,1,0.833,7052,5568,0.8373,1
GH02592,Ashanti,Maize,0.77,38,5,1,1,0,1,0,1,0.77,135,127,0.5866,0
GH02593,Western,Plantain,2.0,9,7,1,0,1,3,0,1,0.838,994,1280,0.6811,1
GH02594,Ashanti,Cassava,1.8,6,6,1,1,0,3,0,1,0.808,1131,388,0.4674,1
GH02595,Upper West,Maize,1.68,37,3,0,0,0,2,1,1,0.63,396,588,0.6343,1
GH02596,Upper West,Maize,1.69,29,7,0,0,0,1,1,0,0.545,494,706,0.3872,1
GH02597,Central,Maize,1.68,4,7,1,1,0,1,0,0,0.782,379,373,0.3931,0
GH02598,Brong-Ahafo,Cassava,3.36,40,5,1,0,0,2,0,1,0.783,1776,1558,0.8402,1
GH02599,Brong-Ahafo,Cassava,2.79,9,9,0,0,0,2,0,1,0.543,1839,1767,0.4978,0
GH02600,Upper East,Rice,2.44,16,8,1,1,0,2,0,1,0.626,2647,853,0.7971,1
GH02601,Upper East,Maize,0.3,28,4,1,0,0,0,0,1,0.619,87,103,0.3265,0
GH02602,Upper West,Maize,2.25,37,9,1,0,0,2,0,0,0.619,465,417,0.4029,1
GH02603,Western,Plantain,0.57,17,5,0,1,0,3,0,1,0.874,269,173,0.8346,1
GH02604,Upper East,Yam,2.86,27,7,0,0,0,0,0,1,0.706,1837,1569,0.5682,0
GH02605,Brong-Ahafo,Maize,5.11,5,8,0,1,0,1,0,1,0.72,1335,869,0.7651,0
GH02606,Brong-Ahafo,Maize,0.95,13,6,1,1,0,2,1,1,0.722,314,358,0.7733,0
GH02607,Volta,Cassava,1.52,18,5,0,0,1,2,0,1,0.721,580,602,0.5852,1
GH02608,Brong-Ahafo,Cassava,1.2,27,9,1,1,0,0,1,0,0.62,604,462,0.7855,1
GH02609,Ashanti,Maize,4.33,32,4,1,1,0,3,0,0,0.795,1005,680,0.6491,1
GH02610,Upper East,Rice,1.95,16,4,1,0,0,0,0,1,0.535,2146,2905,0.512,0
GH02611,Eastern,Maize,6.11,35,5,0,0,0,2,0,0,0.604,1831,2048,0.8343,1
GH02612,Western,Plantain,2.43,30,9,1,1,0,0,1,0,0.837,1433,1661,0.7572,1
GH02613,Upper East,Yam,2.16,10,10,1,1,1,0,0,0,0.57,2305,2403,0.3653,1
GH02614,Ashanti,Maize,1.91,15,4,0,1,0,2,1,0,0.74,611,238,0.7318,1
GH02615,Western,Plantain,3.23,37,9,0,1,0,3,0,0,0.854,1980,735,0.5962,0
GH02616,Brong-Ahafo,Cassava,0.54,5,4,1,1,0,3,0,1,0.648,286,233,0.6926,1
GH02617,Central,Plantain,1.93,39,11,1,1,0,0,1,1,0.923,869,1231,0.9238,1
GH02618,Eastern,Cocoa,1.73,38,6,0,1,1,2,0,0,0.863,992,922,0.8307,1
GH02619,Ashanti,Maize,3.03,25,2,0,1,0,0,1,0,0.858,1137,1536,0.6648,0
GH02620,Greater Accra,Cassava,1.6,18,2,1,1,0,0,1,1,0.814,978,407,0.8904,1
GH02621,Brong-Ahafo,Maize,0.88,14,3,1,1,0,0,0,0,0.758,136,159,0.4038,0
GH02622,Eastern,Cassava,1.83,21,4,1,0,0,0,0,1,0.659,914,543,0.6183,1
GH02623,Central,Maize,0.85,18,8,1,0,0,3,1,0,0.717,256,238,0.6049,1
GH02624,Upper West,Maize,0.47,28,4,1,0,0,0,0,0,0.473,174,113,0.1572,1
GH02625,Upper West,Yam,3.03,34,11,1,0,0,2,0,1,0.624,2381,2750,0.4284,1
GH02626,Brong-Ahafo,Rice,2.73,22,7,1,0,0,2,0,0,0.655,2400,1875,0.5469,1
GH02627,Eastern,Maize,2.53,18,7,1,1,1,1,1,1,0.723,646,552,0.9073,1
GH02628,Eastern,Cocoa,4.54,23,4,0,1,0,3,0,1,0.828,2437,1449,0.755,1
GH02629,Brong-Ahafo,Maize,1.14,26,9,1,1,0,1,0,0,0.691,401,256,0.6261,1
GH02630,Upper West,Maize,0.67,4,7,1,0,0,3,0,1,0.478,150,100,0.5803,0
GH02631,Upper East,Maize,1.73,28,9,0,0,0,3,1,1,0.69,573,553,0.6344,1
GH02632,Brong-Ahafo,Yam,1.43,28,10,1,0,0,3,0,0,0.752,982,465,0.7281,1
GH02633,Eastern,Maize,1.01,13,3,1,0,0,2,1,0,0.891,253,157,0.7573,1
GH02634,Ashanti,Cassava,1.72,16,3,1,0,0,1,0,1,0.726,1006,942,0.5126,1
GH02635,Northern,Maize,1.19,39,8,0,0,0,0,0,0,0.578,378,238,0.4769,1
GH02636,Brong-Ahafo,Cassava,0.5,21,9,0,0,0,2,0,1,0.78,285,287,0.6366,0
GH02637,Western,Plantain,1.34,23,6,0,1,0,1,0,0,0.966,808,256,0.8114,0
GH02638,Upper West,Rice,0.82,3,5,0,1,0,2,0,1,0.735,626,919,0.4683,0
GH02639,Eastern,Cassava,2.14,5,7,1,1,0,2,0,0,0.773,1436,1689,0.6051,1
GH02640,Northern,Yam,1.15,14,5,0,0,0,1,0,0,0.57,1242,1123,0.4391,1
GH02641,Volta,Yam,3.97,33,4,0,1,0,0,1,1,0.743,4590,6449,0.8503,1
GH02642,Northern,Rice,5.6,23,6,1,0,0,1,1,1,0.724,4866,6539,0.6501,0
GH02643,Brong-Ahafo,Cassava,2.93,26,4,0,0,0,2,0,1,0.784,1689,1250,0.4775,0
GH02644,Eastern,Plantain,0.62,28,6,1,1,0,0,1,0,0.844,250,110,0.7405,1
GH02645,Volta,Maize,5.23,18,10,1,1,0,2,1,1,0.818,1178,710,0.8439,1
GH02646,Upper East,Maize,5.49,7,8,0,0,1,2,0,0,0.641,1359,748,0.3095,0
GH02647,Upper East,Rice,1.85,17,10,1,1,1,0,0,1,0.664,1653,1984,0.7663,1
GH02648,Volta,Maize,4.6,9,8,1,1,0,2,0,1,0.78,1126,1078,0.5064,0
GH02649,Volta,Yam,1.24,34,5,0,0,0,2,0,0,0.858,1176,1552,0.4137,0
GH02650,Volta,Maize,0.49,11,8,0,0,1,1,1,0,0.633,134,119,0.5413,1
GH02651,Ashanti,Maize,1.07,35,10,0,1,0,3,0,0,0.945,381,466,0.5775,0
GH02652,Northern,Yam,6.11,20,10,1,0,1,0,0,0,0.72,6901,4749,0.5319,0
GH02653,Upper West,Rice,0.64,15,7,1,0,0,1,0,0,0.597,367,375,0.4015,0
GH02654,Upper West,Rice,1.82,4,4,0,0,1,3,1,1,0.699,1521,1623,0.8587,0
GH02655,Northern,Yam,1.87,24,2,1,0,0,1,0,1,0.607,1771,2145,0.3961,0
GH02656,Brong-Ahafo,Maize,1.27,41,3,0,1,0,1,0,1,0.768,336,423,0.7622,1
GH02657,Upper West,Maize,1.34,12,11,0,0,0,2,0,0,0.637,372,235,0.194,0
GH02658,Upper East,Rice,1.92,7,6,0,0,0,2,1,1,0.654,1905,1452,0.3359,1
GH02659,Ashanti,Plantain,1.23,35,9,1,1,0,0,1,0,0.788,519,285,0.6867,1
GH02660,Greater Accra,Cassava,0.67,2,6,1,1,1,1,0,0,0.936,366,438,0.733,1
GH02661,Brong-Ahafo,Rice,2.12,36,7,0,1,0,1,0,0,0.715,1817,1135,0.7951,1
GH02662,Central,Cassava,3.86,26,2,1,1,0,2,0,1,0.898,1937,1490,0.9174,1
GH02663,Ashanti,Maize,3.35,30,4,0,0,0,2,1,1,0.764,811,1025,0.6314,1
GH02664,Eastern,Cassava,1.03,24,5,0,1,0,2,0,1,0.669,459,325,0.6249,0
GH02665,Northern,Maize,0.76,19,7,1,0,0,2,1,1,0.556,193,125,0.7077,1
GH02666,Northern,Yam,1.49,15,4,0,1,0,1,0,1,0.703,1723,1863,0.5939,1
GH02667,Upper East,Rice,5.46,18,8,1,0,0,1,1,1,0.561,4106,6038,0.537,1
GH02668,Volta,Cassava,2.86,3,5,1,0,0,1,0,0,0.877,1472,552,0.6175,0
GH02669,Brong-Ahafo,Maize,2.98,32,8,1,1,0,1,0,0,0.633,636,828,0.8588,1
GH02670,Brong-Ahafo,Cassava,3.4,20,3,0,0,0,2,0,0,0.836,1616,721,0.6569,1
GH02671,Volta,Maize,2.45,33,7,1,1,0,2,0,1,0.726,711,508,0.8986,1
GH02672,Brong-Ahafo,Cassava,1.98,29,5,1,0,0,1,0,0,0.76,693,554,0.5718,1
GH02673,Western,Cassava,2.9,9,8,1,0,0,3,0,0,0.746,1841,2140,0.3924,0
GH02674,Volta,Yam,1.24,41,5,1,0,0,1,0,0,0.767,1102,1556,0.3467,0
GH02675,Northern,Yam,0.68,40,7,1,0,0,0,0,0,0.554,927,392,0.224,0
GH02676,Western,Cassava,3.02,23,10,1,1,0,1,0,0,0.789,1719,2052,0.6778,0
GH02677,Ashanti,Cassava,4.33,25,2,0,1,0,2,0,1,0.804,1439,988,0.7973,1
GH02678,Central,Plantain,0.83,39,2,1,1,1,1,1,0,0.821,442,611,0.9326,1
GH02679,Northern,Rice,3.24,3,8,1,0,0,2,0,0,0.717,2457,1557,0.4886,0
GH02680,Central,Cassava,5.91,20,7,1,0,0,2,0,1,0.633,3283,3718,0.5474,1
GH02681,Western,Cocoa,1.82,3,5,0,1,0,3,1,1,0.846,1699,846,0.8108,1
GH02682,Ashanti,Maize,1.03,29,6,1,1,1,0,0,1,0.736,326,473,0.6888,0
GH02683,Northern,Yam,1.99,33,2,0,1,0,2,0,0,0.634,1915,584,0.4497,1
GH02684,Northern,Yam,1.24,20,4,0,1,0,3,0,0,0.591,901,522,0.6361,0
GH02685,Upper East,Yam,1.18,17,5,0,0,0,1,0,0,0.667,1397,1552,0.1992,0
GH02686,Brong-Ahafo,Rice,2.47,31,8,0,0,1,0,0,1,0.729,2205,2920,0.4876,0
GH02687,Eastern,Cocoa,0.59,23,6,1,0,0,1,1,1,0.846,513,766,0.6066,1
GH02688,Volta,Cassava,0.66,15,6,0,0,0,3,0,0,0.851,337,171,0.4879,1
GH02689,Brong-Ahafo,Rice,1.85,2,9,1,0,0,2,1,1,0.754,1587,1061,0.7149,1
GH02690,Volta,Maize,1.79,3,5,0,0,0,2,1,1,0.628,472,647,0.6007,0
GH02691,Northern,Maize,2.32,23,7,0,0,0,2,0,0,0.581,655,222,0.2986,1
GH02692,Upper West,Yam,6.77,34,9,0,0,0,0,0,0,0.6,4757,5613,0.3809,0
GH02693,Upper East,Yam,1.96,16,4,1,0,0,1,0,0,0.453,2101,1697,0.5184,1
GH02694,Brong-Ahafo,Rice,2.77,23,5,1,1,0,0,0,1,0.693,2415,2721,0.6678,0
GH02695,Northern,Yam,0.92,41,11,1,0,0,1,0,1,0.63,834,776,0.4658,0
GH02696,Volta,Yam,3.12,40,12,1,0,1,2,1,0,0.911,3527,3712,0.7543,1
GH02697,Eastern,Cassava,1.26,12,4,1,1,0,2,0,1,0.845,777,855,0.6981,1
GH02698,Western,Cocoa,1.92,5,3,1,0,0,3,1,1,0.873,1734,1834,0.7518,1
GH02699,Eastern,Cassava,1.69,8,4,0,1,0,0,0,1,0.95,706,775,0.636,1
GH02700,Brong-Ahafo,Cassava,3.75,22,5,1,0,1,1,1,1,0.827,2232,2192,0.802,1
GH02701,Eastern,Cocoa,0.73,8,5,0,0,0,2,0,1,0.893,653,755,0.3917,1
GH02702,Western,Plantain,0.37,5,6,1,0,0,1,0,1,0.817,173,213,0.4301,1
GH02703,Central,Cassava,1.57,13,9,0,0,0,0,1,1,0.739,1054,1313,0.6187,1
GH02704,Volta,Cassava,2.53,28,5,0,0,0,1,0,1,0.801,1135,1503,0.6064,1
GH02705,Volta,Cassava,2.03,18,8,1,1,1,1,0,1,0.926,1081,735,0.7915,0
GH02706,Central,Cassava,4.32,21,3,1,1,0,3,0,0,0.961,1485,1774,0.8093,1
GH02707,Ashanti,Plantain,2.47,32,2,1,1,0,1,0,1,0.878,780,1120,0.9115,1
GH02708,Upper East,Yam,1.23,27,6,0,0,0,3,0,1,0.53,855,634,0.4489,0
GH02709,Central,Plantain,0.36,32,3,1,1,0,3,0,1,0.726,233,287,0.8222,1
GH02710,Upper West,Yam,1.54,36,5,1,0,0,0,0,1,0.544,1312,852,0.7681,1
GH02711,Eastern,Maize,3.74,10,9,1,0,0,2,1,1,0.782,877,448,0.8172,1
GH02712,Greater Accra,Cassava,1.38,6,4,1,1,1,1,0,1,0.827,784,655,0.7396,1
GH02713,Upper West,Maize,1.86,9,7,0,1,0,0,1,1,0.67,439,557,0.7405,1
GH02714,Eastern,Cocoa,2.45,22,5,1,1,0,3,0,1,0.716,2145,1434,0.7767,0
GH02715,Eastern,Plantain,0.9,17,2,1,1,0,1,0,1,0.815,623,407,0.6379,1
GH02716,Eastern,Cassava,2.82,17,6,1,1,0,1,0,1,0.754,823,521,0.867,1
GH02717,Eastern,Cocoa,5.73,19,8,0,1,0,1,0,1,0.914,4464,2508,0.6123,0
GH02718,Northern,Maize,1.61,29,5,1,1,0,1,0,1,0.658,263,272,0.6714,0
GH02719,Upper West,Yam,0.83,19,6,0,0,0,1,0,0,0.544,609,361,0.2673,0
GH02720,Eastern,Cocoa,1.74,15,9,1,0,0,1,1,1,0.903,1345,1912,0.8939,1
GH02721,Northern,Maize,0.38,38,8,0,0,0,1,1,0,0.485,86,100,0.3255,1
GH02722,Upper East,Yam,2.31,41,4,0,0,1,3,0,0,0.442,2450,2330,0.4553,0
GH02723,Brong-Ahafo,Yam,2.5,17,7,1,0,0,1,1,1,0.679,2536,2006,0.6274,1
GH02724,Brong-Ahafo,Maize,5.89,22,6,1,0,0,0,0,0,0.571,1096,1595,0.5908,1
GH02725,Western,Cocoa,1.59,2,7,1,0,0,0,0,0,0.851,1269,1026,0.4614,1
GH02726,Upper East,Rice,2.43,12,6,0,0,0,2,1,1,0.579,2086,2037,0.3955,0
GH02727,Northern,Maize,1.0,12,3,1,0,0,2,0,1,0.583,280,341,0.6293,0
GH02728,Upper East,Yam,1.42,3,6,1,0,0,3,0,1,0.628,1246,630,0.6999,1
GH02729,Ashanti,Cassava,0.63,33,6,1,1,0,2,0,0,0.757,357,121,0.53,0
GH02730,Northern,Yam,1.59,20,6,1,1,0,1,0,1,0.531,1188,1005,0.5669,1
GH02731,Northern,Yam,1.47,6,9,1,0,0,0,0,0,0.571,1183,1137,0.4245,0
GH02732,Northern,Rice,2.25,4,9,0,1,0,2,0,1,0.537,1939,1250,0.3108,0
GH02733,Central,Cassava,1.18,29,5,0,1,0,2,1,0,0.791,747,639,0.72,0
GH02734,Ashanti,Maize,1.93,27,5,1,1,0,0,0,1,0.813,484,502,0.8804,1
GH02735,Brong-Ahafo,Cassava,1.44,24,6,1,0,1,2,0,0,0.639,825,1211,0.7236,1
GH02736,Western,Cocoa,1.44,31,6,0,0,1,3,1,0,0.833,1058,1081,0.7891,1
GH02737,Eastern,Cassava,1.93,9,10,0,1,0,2,0,1,0.892,1097,920,0.7344,1
GH02738,Greater Accra,Maize,1.87,37,7,1,1,0,2,0,0,0.901,447,146,0.8329,1
GH02739,Ashanti,Cocoa,3.1,30,4,1,1,0,2,1,1,0.78,2122,1427,0.8481,1
GH02740,Ashanti,Cocoa,1.67,14,6,0,1,0,0,1,1,1.0,1169,854,0.841,1
GH02741,Upper East,Yam,1.43,26,7,0,0,0,1,0,0,0.501,1873,1634,0.2652,0
GH02742,Northern,Yam,1.61,23,7,1,0,0,0,1,1,0.617,1264,1566,0.6016,0
GH02743,Northern,Rice,1.1,34,6,1,0,0,0,1,1,0.541,641,789,0.4081,1
GH02744,Brong-Ahafo,Maize,1.42,38,4,1,1,0,3,0,1,0.765,630,828,0.7955,1
GH02745,Upper West,Rice,7.55,8,2,1,0,0,1,0,0,0.834,6493,4207,0.5741,1
GH02746,Brong-Ahafo,Rice,0.96,24,5,1,0,0,2,0,1,0.897,863,618,0.6947,1
GH02747,Brong-Ahafo,Cassava,1.5,7,5,1,0,0,2,0,0,0.848,889,427,0.6722,1
GH02748,Greater Accra,Maize,1.39,16,3,1,1,0,2,0,0,0.766,445,591,0.6681,1
GH02749,Central,Plantain,1.53,16,8,0,1,0,2,1,1,0.837,910,985,0.7012,1
GH02750,Brong-Ahafo,Yam,1.45,41,5,1,0,0,2,0,1,0.839,1689,664,0.6763,1
GH02751,Upper East,Rice,2.22,35,9,1,0,0,1,0,0,0.645,2204,1464,0.5555,1
GH02752,Upper East,Yam,0.55,15,4,1,0,1,3,0,0,0.592,573,277,0.7777,1
GH02753,Volta,Cassava,3.77,30,3,1,1,0,0,0,1,0.791,2404,3517,0.4921,0
GH02754,Eastern,Plantain,2.84,17,6,1,1,1,0,0,1,0.909,1973,1360,0.7835,1
GH02755,Ashanti,Plantain,0.76,30,4,0,1,0,2,0,0,0.929,398,357,0.6447,1
GH02756,Brong-Ahafo,Maize,0.37,24,10,1,1,0,1,0,0,0.61,113,100,0.3149,0
GH02757,Western,Cassava,0.92,11,2,0,1,0,1,1,0,0.858,427,371,0.6664,1
GH02758,Northern,Maize,1.54,5,5,0,1,0,3,0,1,0.661,413,619,0.5196,0
GH02759,Upper East,Rice,11.09,13,10,0,0,0,2,0,0,0.542,9617,6202,0.3159,0
GH02760,Ashanti,Maize,2.67,35,5,0,0,1,3,0,1,0.867,683,437,0.601,1
GH02761,Northern,Rice,0.51,5,3,1,0,0,1,1,0,0.612,421,314,0.498,1
GH02762,Ashanti,Plantain,1.12,21,5,1,1,0,1,0,0,0.93,603,303,0.5826,1
GH02763,Northern,Maize,1.76,29,6,0,0,0,2,0,1,0.586,637,756,0.3561,0
GH02764,Western,Cocoa,2.18,29,4,1,1,0,2,1,1,0.881,1272,961,0.8692,1
GH02765,Western,Cocoa,0.73,7,6,1,0,0,2,0,0,0.879,558,556,0.6933,1
GH02766,Northern,Rice,1.66,15,8,1,1,0,3,0,0,0.768,1182,1293,0.7246,0
GH02767,Eastern,Cassava,1.1,36,9,1,0,0,3,0,0,0.874,666,228,0.7491,0
GH02768,Western,Cocoa,0.84,2,2,1,0,0,1,0,0,0.823,693,743,0.7749,0
GH02769,Upper East,Maize,2.19,20,4,0,0,0,1,0,1,0.543,812,763,0.4715,1
GH02770,Ashanti,Cassava,3.13,2,4,1,1,0,2,0,0,0.793,1503,600,0.5271,0
GH02771,Greater Accra,Maize,3.28,14,6,0,1,0,3,0,0,0.816,937,421,0.5605,0
GH02772,Brong-Ahafo,Yam,2.72,9,5,1,0,0,1,0,1,0.674,3183,2639,0.432,1
GH02773,Greater Accra,Maize,1.29,19,8,1,1,0,2,0,0,0.808,405,290,0.6994,0
GH02774,Eastern,Cassava,3.0,36,7,1,0,0,2,0,0,0.924,791,653,0.6388,1
GH02775,Northern,Yam,2.26,24,3,1,1,0,1,1,0,0.741,1965,2088,0.656,0
GH02776,Central,Plantain,2.0,27,7,1,0,0,2,0,1,0.725,1123,545,0.7782,1
GH02777,Brong-Ahafo,Cassava,1.19,39,3,0,1,0,1,0,1,0.642,599,656,0.807,1
GH02778,Northern,Maize,1.29,21,4,1,1,1,2,0,0,0.568,416,533,0.7485,1
GH02779,Volta,Cassava,1.92,3,4,0,0,1,2,0,1,0.638,1218,370,0.3736,1
GH02780,Upper East,Yam,10.05,27,4,1,1,0,2,1,1,0.484,9698,7197,0.8412,0
GH02781,Central,Cassava,2.25,37,6,1,1,0,1,1,0,0.868,1323,834,0.7896,1
GH02782,Western,Cocoa,1.19,26,6,1,1,0,0,1,1,0.857,1084,887,0.9174,1
GH02783,Volta,Cassava,1.02,31,4,1,0,0,2,0,1,0.642,645,670,0.4845,0
GH02784,Brong-Ahafo,Cassava,1.29,19,13,0,1,0,1,1,1,0.874,573,301,0.7822,0
GH02785,Ashanti,Plantain,8.37,8,5,0,0,0,0,0,0,0.791,4062,1872,0.527,0
GH02786,Upper West,Rice,1.38,28,3,1,0,0,0,0,1,0.569,1124,1320,0.68,0
GH02787,Volta,Maize,3.44,12,3,0,0,0,2,0,0,0.811,776,871,0.49,1
GH02788,Western,Cocoa,1.4,38,6,1,0,1,0,1,0,0.893,1199,1023,0.7694,0
GH02789,Volta,Cassava,2.19,9,11,0,1,0,2,0,1,0.777,1001,902,0.8599,1
GH02790,Northern,Rice,3.17,12,6,0,0,0,2,1,1,0.595,2516,1570,0.3892,1
GH02791,Northern,Rice,1.22,25,10,0,1,1,2,0,1,0.681,1200,834,0.7781,1
GH02792,Ashanti,Maize,1.16,31,5,1,1,0,3,1,0,0.73,293,200,0.83,1
GH02793,Brong-Ahafo,Yam,5.82,31,5,1,1,1,0,0,0,0.732,5472,6411,0.837,1
GH02794,Eastern,Cassava,3.63,16,6,1,1,0,2,0,0,0.721,2035,1967,0.7445,1
GH02795,Northern,Yam,3.17,36,7,0,0,1,0,1,1,0.726,2934,3449,0.5465,0
GH02796,Northern,Rice,3.16,40,5,0,0,1,3,0,1,0.759,3344,3374,0.5241,1
GH02797,Upper West,Rice,2.51,25,9,1,0,0,3,0,1,0.627,1661,1586,0.4127,1
GH02798,Brong-Ahafo,Maize,7.48,9,2,0,1,0,1,1,0,0.691,1123,769,0.6148,1
GH02799,Northern,Rice,1.88,21,5,0,1,0,1,1,0,0.71,1780,1379,0.668,1
GH02800,Ashanti,Cocoa,2.73,27,6,1,1,0,1,0,0,0.882,1789,2442,0.6701,1
GH02801,Eastern,Cocoa,0.66,25,6,0,1,0,2,0,0,0.799,390,387,0.411,0
GH02802,Upper West,Rice,1.02,23,4,1,0,0,2,0,1,0.702,890,827,0.7301,0
GH02803,Upper East,Maize,0.79,6,5,1,0,0,3,0,0,0.531,238,100,0.2225,0
GH02804,Western,Cassava,4.45,16,6,1,1,0,0,0,0,0.737,1980,2188,0.7373,1
GH02805,Brong-Ahafo,Rice,0.31,37,7,1,1,0,1,0,1,0.745,311,349,0.6954,1
GH02806,Greater Accra,Cassava,1.37,38,8,0,1,0,2,0,0,0.952,843,952,0.8421,0
GH02807,Central,Maize,0.3,30,7,1,1,1,3,0,0,0.798,116,100,0.7788,1
GH02808,Eastern,Cocoa,1.02,16,5,1,1,0,1,0,1,0.741,654,432,0.4891,0
GH02809,Volta,Cassava,1.29,28,13,1,1,0,1,0,1,0.748,698,520,0.7252,1
GH02810,Upper East,Maize,4.8,9,8,1,0,0,3,0,1,0.661,1394,1801,0.4398,0
GH02811,Volta,Yam,2.41,30,4,1,1,0,0,0,0,0.772,2270,3352,0.8079,1
GH02812,Brong-Ahafo,Yam,1.02,20,4,1,0,0,1,0,0,0.748,1111,886,0.5946,0
GH02813,Volta,Maize,3.84,32,5,1,1,0,1,1,1,0.72,1168,1127,0.7984,0
GH02814,Ashanti,Cassava,1.85,10,5,0,1,0,0,1,0,0.901,1064,329,0.5073,1
GH02815,Volta,Cassava,1.87,11,9,0,1,0,1,0,1,0.861,918,285,0.4499,1
GH02816,Central,Maize,0.79,38,8,1,1,0,2,0,1,0.678,210,100,0.7339,1
GH02817,Central,Cassava,0.91,11,9,0,1,0,1,1,1,0.915,424,493,0.8534,0
GH02818,Northern,Maize,1.02,34,4,0,1,0,1,1,1,0.656,241,124,0.716,0
GH02819,Western,Cocoa,1.88,26,6,0,1,0,2,0,1,0.987,1310,1584,0.844,1
GH02820,Ashanti,Cocoa,1.92,5,4,0,1,0,3,0,0,0.829,1766,1445,0.3766,0
GH02821,Central,Cassava,5.37,6,3,0,0,0,2,0,0,0.931,3969,5239,0.2431,0
GH02822,Volta,Yam,2.39,24,7,1,0,0,2,0,1,0.788,3042,4090,0.5278,1
GH02823,Eastern,Maize,0.3,40,3,1,1,0,3,1,1,0.676,76,103,0.9157,1
GH02824,Brong-Ahafo,Rice,2.19,6,7,0,1,0,2,1,1,0.832,1919,1827,0.6741,1
GH02825,Eastern,Cassava,0.66,9,7,1,0,0,3,0,1,0.88,205,255,0.7537,1
GH02826,Eastern,Cassava,0.93,18,8,0,0,0,2,0,1,0.763,473,518,0.6787,0
GH02827,Volta,Yam,1.03,2,3,0,0,0,2,0,0,0.773,958,502,0.2584,0
GH02828,Upper West,Rice,1.15,13,8,1,1,0,2,0,1,0.779,1281,971,0.7947,1
GH02829,Northern,Yam,0.7,36,13,0,0,0,3,0,1,0.596,742,1079,0.6791,0
GH02830,Western,Cassava,2.1,15,9,1,0,1,2,0,1,0.898,1114,1367,0.8406,1
GH02831,Greater Accra,Maize,0.68,19,8,0,1,0,2,0,0,0.727,186,115,0.3425,1
GH02832,Ashanti,Cassava,2.34,11,7,1,1,0,1,0,1,0.769,1157,737,0.4607,1
GH02833,Brong-Ahafo,Maize,8.72,16,5,0,0,0,3,1,1,0.795,2677,1620,0.6421,1
GH02834,Eastern,Maize,0.72,34,7,1,1,0,1,0,1,0.786,173,120,0.7459,1
GH02835,Brong-Ahafo,Rice,1.49,20,7,0,1,0,0,0,1,0.734,1340,1895,0.7133,1
GH02836,Western,Plantain,0.31,35,7,0,1,0,2,0,0,0.986,201,165,0.5766,0
GH02837,Upper West,Yam,1.48,26,8,1,1,0,1,0,1,0.536,1525,1124,0.7226,0
GH02838,Brong-Ahafo,Maize,2.86,17,5,0,0,1,1,0,0,0.718,744,437,0.3526,0
GH02839,Northern,Yam,3.02,9,3,1,0,0,1,0,1,0.674,2998,4110,0.5985,1
GH02840,Upper East,Yam,1.92,36,6,0,0,0,0,0,1,0.515,2400,3477,0.3625,1
